"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1760",606167,"Adalberto Mejia","1760","100.00","0.281","0.182","0.328","0.463","0.358","0.344","0.263","110","391","82.5","16.8","2366","88.6","87.80","199","841","901","-0.8","5.90","103","148","111","144","291","312","287"
"1759",592170,"Parker Bridwell","1759","100.00","0.252","0.164","0.262","0.417","0.314","0.346","0.280","115","456","83.5","18.5","2420","88.4","87.42","172","830","920","-1.0","5.68","111","151","108","149","301","323","300"
"1750",434538,"Francisco Liriano","1750","100.00","0.279","0.175","0.331","0.454","0.360","0.338","0.253","105","377","82.2","14.1","2068","89.2","88.94","175","710","1020","-0.3","6.18","107","151","112","146","300","323","293"
"1739",543045,"Adam Conley","1739","100.00","0.283","0.208","0.303","0.491","0.363","0.348","0.264","114","403","81.4","15.7","2216","87.4","86.09","183","815","892","-1.3","5.73","106","151","108","147","297","322","301"
"1711",475243,"Travis Wood","1711","100.00","0.311","0.218","0.329","0.529","0.388","0.357","0.272","118","380","81.4","20.7","2043","85.9","84.48","117","817","888","-1.4","5.43","106","149","110","145","296","317","295"
"1692",518774,"Matt Harvey","1692","100.00","0.295","0.214","0.310","0.509","0.383","0.360","0.269","110","373","81.4","15.9","2152","90.9","90.18","144","772","900","-0.7","6.02","113","151","112","146","288","309","293"
"1679",608665,"Kendall Graveman","1679","100.00","0.280","0.162","0.313","0.442","0.341","0.342","0.273","114","407","84.5","8.4","2330","91.3","91.56","123","711","956","0.3","6.48","109","149","112","147","296","324","296"
"1678",518516,"Madison Bumgarner","1678","100.00","0.238","0.189","0.274","0.427","0.302","0.300","0.241","101","424","81.9","17.8","2172","87.0","86.87","183","845","810","-0.1","6.27","107","147","110","146","295","315","298"
"1645",607625,"Seth Lugo","1645","100.00","0.284","0.162","0.327","0.445","0.332","0.321","0.261","114","402","81.4","15.1","2336","87.0","86.80","159","767","862","-0.2","6.21","113","150","111","148","287","309","294"
"1614",656546,"Jeff Hoffman","1614","100.00","0.273","0.216","0.307","0.490","0.355","0.323","0.241","106","388","82.8","15.2","2467","89.7","90.13","142","725","876","0.4","6.51","111","153","112","146","304","322","305"
"1581",605254,"Daniel Gossett","1581","100.00","0.306","0.243","0.330","0.549","0.385","0.372","0.299","116","379","81.7","14.2","2288","87.2","87.26","152","720","853","0.1","6.20","109","149","114","148","292","319","296"
"1579",456701,"Homer Bailey","1579","100.00","0.309","0.176","0.352","0.485","0.378","0.361","0.294","112","363","81.9","11.3","1858","90.1","90.39","162","735","827","0.3","6.44","117","150","111","147","299","306","286"
"1565",554430,"Zack Wheeler","1565","100.00","0.284","0.181","0.332","0.465","0.362","0.334","0.252","97","342","82.4","15.4","2343","90.8","91.85","158","719","832","1.0","6.85","114","150","113","147","289","310","298"
"1553",501381,"Michael Pineda","1553","100.00","0.269","0.193","0.302","0.462","0.331","0.301","0.247","103","383","82.6","8.8","2066","89.9","89.79","204","774","772","-0.1","6.38","107","151","111","145","298","326","287"
"1540",450729,"Doug Fister","1540","100.00","0.254","0.143","0.305","0.397","0.318","0.310","0.239","87","343","79.7","10.0","2033","85.7","86.07","124","636","886","0.4","6.44","111","149","113","145","284","327","291"
"1529",596001,"Jake Junis","1529","100.00","0.264","0.175","0.297","0.440","0.329","0.338","0.265","101","382","83.8","17.9","2041","86.6","86.03","151","687","824","-0.6","5.82","115","155","110","146","300","318","302"
"1527",502239,"Trevor Cahill","1527","100.00","0.275","0.208","0.329","0.483","0.369","0.313","0.227","91","331","81.6","6.3","2188","86.3","85.68","175","638","867","-0.6","5.95","108","151","113","146","294","316","298"
"1525",450172,"Edinson Volquez","1525","100.00","0.236","0.142","0.283","0.378","0.317","0.338","0.251","78","331","82.2","11.4","2101","88.7","89.15","145","637","863","0.5","6.65","107","151","108","149","292","317","293"
"1518",643410,"Mark Leiter","1518","100.00","0.254","0.206","0.283","0.460","0.339","0.330","0.253","90","354","80.9","10.4","1736","86.9","87.21","141","655","840","0.3","6.47","109","151","108","148","291","315","288"
"1501",607219,"Sal Romano","1501","100.00","0.275","0.175","0.322","0.450","0.342","0.300","0.235","91","331","81.3","11.8","2128","92.3","91.94","144","651","837","-0.4","6.09","116","150","109","147","302","305","284"
"1488",622491,"Luis Castillo","1488","100.00","0.202","0.158","0.251","0.360","0.279","0.257","0.191","64","317","79.2","10.4","2148","93.1","91.90","200","705","770","-1.2","5.69","118","150","110","147","300","307","286"
"1476",596112,"Robert Stephenson","1476","100.00","0.256","0.189","0.307","0.445","0.347","0.344","0.243","81","317","82.6","18.8","2274","89.3","88.44","197","667","783","-0.9","5.95","114","149","112","147","297","304","283"
"1447",435221,"Brandon McCarthy","1447","100.00","0.256","0.098","0.308","0.354","0.295","0.286","0.244","89","347","80.5","16.5","2329","89.7","88.90","131","677","757","-0.8","5.77","112","152","112","145","295","320","295"
"1445",542882,"Matt Andriese","1445","100.00","0.264","0.205","0.296","0.469","0.344","0.332","0.256","90","341","82.9","14.0","2356","87.9","86.61","171","692","740","-1.3","5.58","114","151","114","147","299","327","296"
"1445",607188,"Jacob Faria","1445","100.00","0.225","0.152","0.267","0.377","0.298","0.304","0.228","71","316","81.3","22.1","1942","87.2","86.14","193","669","767","-1.1","5.72","113","151","114","145","302","326","297"
"1415",594902,"Ben Lively","1415","100.00","0.269","0.215","0.282","0.484","0.347","0.324","0.249","90","335","80.3","20.3","1942","86.5","87.33","117","662","734","0.8","6.70","110","150","107","149","289","314","289"
"1404",542881,"Tyler Anderson","1404","100.00","0.269","0.226","0.310","0.495","0.347","0.303","0.231","88","327","80.1","14.8","2149","88.1","87.72","174","702","699","-0.4","5.97","109","151","112","145","306","321","298"
"1394",572140,"Tyler Skaggs","1394","100.00","0.274","0.176","0.318","0.450","0.345","0.331","0.256","90","329","82.0","17.8","2341","86.3","85.89","120","598","785","-0.4","6.13","110","149","110","147","309","323","296"
"1386",547179,"Michael Lorenzen","1386","100.00","0.244","0.128","0.297","0.372","0.309","0.296","0.229","78","320","80.3","7.1","2324","92.6","91.67","153","630","729","-0.9","5.84","115","148","111","146","296","305","284"
"1382",433587,"Felix Hernandez","1382","100.00","0.258","0.210","0.289","0.468","0.340","0.350","0.265","86","333","82.2","12.4","2103","86.7","86.74","141","651","724","0.0","6.27","109","154","111","149","288","313","289"
"1375",608349,"Corey Knebel","1375","100.00","0.180","0.097","0.311","0.277","0.265","0.251","0.163","48","267","80.6","22.4","2485","92.6","92.23","209","593","761","-0.4","6.27","111","153","115","150","302","315","293"
"1360",433589,"Yusmeiro Petit","1360","100.00","0.207","0.114","0.268","0.321","0.252","0.261","0.208","69","333","80.6","27.0","2132","85.1","86.46","157","648","694","1.4","7.04","111","152","109","149","301","324","298"
"1341",643493,"Austin Pruitt","1341","100.00","0.300","0.175","0.346","0.475","0.359","0.321","0.259","103","343","82.1","12.7","2430","87.9","86.39","140","627","697","-1.5","5.38","114","151","115","145","298","324","298"
"1330",571710,"Mychal Givens","1330","100.00","0.200","0.140","0.251","0.340","0.276","0.285","0.210","57","285","80.8","21.7","2348","93.0","92.45","173","635","682","-0.5","5.99","109","153","117","146","300","323","296"
"1322",456167,"A.J. Griffin","1322","100.00","0.253","0.273","0.251","0.527","0.361","0.323","0.224","76","300","80.8","25.9","2300","79.8","79.90","121","600","715","0.1","6.57","109","150","112","148","294","327","297"
"1310",429719,"Edwin Jackson","1310","100.00","0.284","0.264","0.292","0.548","0.374","0.332","0.245","86","303","81.8","19.4","2254","90.1","89.97","139","599","694","-0.1","6.27","110","153","114","148","296","311","297"
"1297",489334,"Craig Stammen","1297","100.00","0.229","0.155","0.265","0.384","0.301","0.303","0.230","68","297","81.9","9.6","2148","88.7","89.01","157","588","690","0.3","6.50","105","150","115","147","295","314","297"
"1293",543408,"Tom Koehler","1293","100.00","0.288","0.219","0.318","0.507","0.380","0.354","0.265","83","288","81.8","16.5","2191","88.0","86.17","118","540","728","-1.8","5.35","106","149","110","148","292","319","293"
"1291",502028,"Blake Wood","1291","100.00","0.286","0.136","0.369","0.422","0.343","0.295","0.237","84","294","82.5","9.0","2240","92.8","92.30","159","553","723","-0.5","6.03","114","148","111","147","295","306","285"
"1291",608718,"Brent Suter","1291","100.00","0.263","0.124","0.307","0.387","0.310","0.303","0.256","83","315","78.7","14.6","2107","83.1","83.93","132","612","662","0.8","6.76","107","153","113","150","303","309","287"
"1289",572193,"Ryan Tepera","1289","100.00","0.205","0.126","0.262","0.331","0.286","0.295","0.215","57","278","80.3","20.1","2357","92.3","91.96","181","626","639","-0.3","6.19","111","151","113","147","297","323","295"
"1282",606965,"Chris Devenski","1282","100.00","0.174","0.167","0.220","0.341","0.259","0.258","0.181","50","287","80.5","21.4","2029","87.3","86.05","226","621","644","-1.2","5.56","109","149","112","149","288","317","293"
"1275",461872,"Anthony Swarzak","1275","100.00","0.211","0.113","0.287","0.324","0.265","0.245","0.188","58","275","80.1","19.2","2402","90.8","90.18","196","630","625","-0.6","5.89","109","153","111","148","300","313","292"
"1270",592826,"Vince Velasquez","1270","100.00","0.270","0.226","0.306","0.496","0.365","0.354","0.266","74","274","82.2","21.5","2282","90.6","90.79","128","612","648","0.2","6.47","109","152","110","149","290","317","290"
"1264",533167,"Matt Shoemaker","1264","100.00","0.251","0.213","0.279","0.464","0.339","0.331","0.236","73","291","83.4","20.8","1886","87.6","87.33","157","620","637","-0.3","6.12","109","154","108","149","301","325","297"
"1260",543475,"Jordan Lyles","1260","100.00","0.325","0.244","0.356","0.569","0.403","0.345","0.277","96","295","82.2","11.7","2246","90.5","91.03","129","595","658","0.5","6.48","111","152","117","147","302","320","303"
"1258",474699,"Vance Worley","1258","100.00","0.339","0.195","0.381","0.534","0.405","0.364","0.293","99","292","82.3","11.8","2176","88.2","86.59","77","553","675","-1.6","5.46","108","150","108","149","295","320","299"
"1253",456034,"David Price","1253","100.00","0.226","0.132","0.278","0.359","0.290","0.300","0.227","65","287","79.9","17.5","2110","91.0","90.30","162","624","621","-0.7","5.91","108","149","112","147","289","329","290"
"1252",448614,"Carlos Torres","1252","100.00","0.279","0.150","0.312","0.429","0.343","0.315","0.245","78","280","79.8","15.4","2364","91.2","90.78","130","613","631","-0.4","5.96","109","153","115","149","301","311","289"
"1244",607237,"Amir Garrett","1244","100.00","0.269","0.305","0.266","0.575","0.394","0.362","0.266","74","275","83.5","17.1","1819","87.2","87.12","111","558","669","-0.1","6.34","113","150","110","147","299","307","280"
"1243",606930,"Jacob Barnes","1243","100.00","0.215","0.143","0.272","0.358","0.297","0.278","0.201","57","265","79.9","11.4","2371","94.0","94.73","203","600","625","0.7","6.70","109","153","114","150","302","314","290"
"1241",593576,"Hector Neris","1241","100.00","0.239","0.137","0.307","0.375","0.305","0.299","0.214","68","285","81.1","20.6","1993","90.7","89.32","219","649","574","-1.4","5.69","110","151","109","148","294","318","292"
"1238",448855,"Junior Guerra","1238","100.00","0.230","0.242","0.238","0.472","0.354","0.355","0.250","61","265","82.0","21.4","1967","88.7","88.50","145","538","693","-0.2","6.22","108","153","114","150","301","310","287"
"1236",502327,"Hector Santiago","1236","100.00","0.255","0.186","0.263","0.442","0.343","0.374","0.267","70","274","83.0","26.5","2128","86.9","85.32","100","562","665","-1.6","5.53","103","148","112","144","293","311","286"
"1236",628452,"Raisel Iglesias","1236","100.00","0.207","0.091","0.289","0.297","0.261","0.262","0.203","57","276","80.7","19.2","2329","91.8","90.99","186","611","617","-0.8","5.98","117","149","112","148","296","306","286"
"1235",504379,"Juan Nicasio","1235","100.00","0.217","0.116","0.279","0.333","0.270","0.275","0.223","58","267","79.9","18.0","2046","93.4","92.80","148","629","594","-0.6","5.96","110","149","113","148","299","318","299"
"1228",607192,"Tyler Glasnow","1228","100.00","0.319","0.256","0.366","0.575","0.421","0.364","0.269","81","254","81.3","16.1","2220","90.3","92.48","104","510","704","2.2","7.48","107","149","112","148","302","320","298"
"1217",543766,"Bryan Shaw","1217","100.00","0.247","0.108","0.313","0.354","0.290","0.260","0.220","71","288","79.3","9.6","2464","92.9","91.74","157","614","594","-1.2","5.47","106","150","111","147","289","312","290"
"1212",605452,"Joe Ross","1212","100.00","0.297","0.226","0.340","0.524","0.366","0.333","0.273","88","296","82.5","14.7","1900","88.5","88.58","132","567","633","0.1","6.35","110","151","114","149","293","309","294"
"1209",534910,"Jesse Hahn","1209","100.00","0.283","0.120","0.332","0.402","0.326","0.326","0.262","78","276","83.4","12.7","2354","88.8","88.43","95","529","675","-0.4","6.17","107","149","111","146","295","327","298"
"1206",543734,"Chris Rusin","1206","100.00","0.240","0.118","0.280","0.358","0.283","0.273","0.226","75","313","80.1","4.9","2180","88.4","87.05","160","603","593","-1.4","5.37","109","152","112","145","302","319","301"
"1205",543272,"Brad Hand","1205","100.00","0.191","0.128","0.265","0.319","0.259","0.247","0.186","54","282","80.3","17.8","2545","87.6","84.87","168","544","648","-2.7","4.81","104","148","110","146","295","315","296"
"1204",598264,"Matt Barnes","1204","100.00","0.224","0.130","0.299","0.354","0.291","0.276","0.207","57","254","80.9","15.4","2181","89.7","90.04","159","522","675","0.3","6.51","112","149","113","146","284","325","290"
"1203",595014,"Blake Treinen","1203","100.00","0.274","0.123","0.344","0.397","0.326","0.304","0.248","80","292","82.1","5.6","2311","94.5","92.90","165","580","604","-1.6","5.45","108","148","113","147","295","315","295"
"1202",501985,"Mike Minor","1202","100.00","0.204","0.118","0.277","0.321","0.258","0.238","0.181","57","280","81.2","20.5","2580","90.6","89.90","162","588","596","-0.7","5.69","113","153","110","144","297","319","302"
"1199",518445,"Chad Bell","1199","100.00","0.313","0.201","0.363","0.514","0.394","0.374","0.284","81","259","82.4","16.0","2050","89.3","89.38","114","543","637","0.1","6.33","107","150","112","146","298","329","293"
"1198",592665,"Addison Reed","1198","100.00","0.226","0.164","0.267","0.390","0.283","0.300","0.242","65","287","81.6","22.2","2135","90.0","90.51","172","665","520","0.5","6.62","114","151","114","146","291","320","298"
"1196",430661,"Dustin McGowan","1196","100.00","0.262","0.194","0.291","0.456","0.335","0.340","0.259","77","294","83.3","10.9","2193","91.0","91.39","140","572","598","0.4","6.60","108","150","109","147","295","319","295"
"1191",548389,"Ross Stripling","1191","100.00","0.246","0.154","0.296","0.400","0.299","0.278","0.229","69","280","81.8","14.3","2329","88.4","87.22","142","554","624","-1.2","5.55","113","152","109","146","297","322","297"
"1181",607074,"Carlos Rodon","1181","100.00","0.246","0.192","0.299","0.438","0.335","0.317","0.239","64","260","81.8","17.4","2145","89.9","89.21","132","517","658","-0.7","5.82","108","151","108","144","294","307","289"
"1180",520980,"Pedro Baez","1180","100.00","0.225","0.193","0.267","0.418","0.319","0.307","0.229","56","249","80.5","24.7","2125","94.6","94.03","200","628","538","-0.6","5.98","112","152","110","146","299","323","298"
"1177",571927,"Steven Matz","1177","100.00","0.305","0.199","0.333","0.504","0.368","0.336","0.272","83","272","82.9","13.5","2168","88.1","88.38","93","512","649","0.3","6.46","115","150","110","148","293","313","297"
"1176",542960,"Brad Brach","1176","100.00","0.208","0.131","0.257","0.339","0.275","0.295","0.219","51","245","80.0","19.0","2292","91.8","90.26","151","571","600","-1.5","5.51","108","153","116","146","299","325","297"
"1173",543208,"Sam Gaviglio","1173","100.00","0.270","0.242","0.275","0.512","0.362","0.351","0.274","76","281","82.7","10.7","2054","85.9","86.10","91","513","649","0.2","6.37","111","153","108","148","294","317","293"
"1171",502212,"Austin Bibens-Dirkx","1171","100.00","0.270","0.208","0.268","0.478","0.346","0.359","0.279","74","274","83.0","17.9","2140","86.9","85.97","110","530","637","-0.9","5.76","105","151","112","147","295","325","296"
"1169",543542,"Alex Meyer","1169","100.00","0.197","0.127","0.256","0.324","0.296","0.315","0.220","48","244","81.7","15.0","2391","91.3","92.35","130","464","699","1.1","6.84","109","152","106","149","297","321","300"
"1167",553878,"Felipe Rivero","1167","100.00","0.171","0.065","0.234","0.236","0.219","0.246","0.192","47","275","79.7","12.6","2413","93.6","92.81","191","596","564","-0.8","5.83","112","150","112","148","305","319","296"
"1166",607457,"Kyle Barraclough","1166","100.00","0.222","0.088","0.296","0.310","0.291","0.282","0.202","53","239","79.4","15.2","2410","88.5","87.52","151","482","671","-1.0","5.88","107","150","107","148","295","321","297"
"1165",592102,"Cody Allen","1165","100.00","0.221","0.143","0.306","0.364","0.287","0.262","0.191","57","258","81.4","24.4","2556","89.8","89.51","184","536","625","-0.3","6.23","108","152","111","149","290","315","293"
"1164",571476,"Chris Beck","1164","100.00","0.290","0.258","0.289","0.548","0.394","0.373","0.279","73","252","83.1","19.0","2085","91.5","92.02","95","523","621","0.5","6.52","111","150","112","145","294","309","290"
"1164",276520,"Bronson Arroyo","1164","100.00","0.320","0.333","0.311","0.653","0.418","0.353","0.279","94","294","82.6","22.4","2118","77.5","76.18","98","560","592","-1.3","5.41","114","149","110","147","292","306","278"
"1164",521230,"Liam Hendriks","1164","100.00","0.229","0.141","0.303","0.369","0.293","0.287","0.213","57","249","82.8","20.1","2178","92.5","92.76","160","581","577","0.3","6.44","110","149","114","147","295","324","296"
"1163",605151,"Archie Bradley","1163","100.00","0.207","0.094","0.277","0.301","0.255","0.278","0.224","55","266","82.1","13.9","2291","93.1","93.09","127","546","611","0.0","6.24","111","154","114","149","303","325","302"
"1163",592229,"Dylan Covey","1163","100.00","0.305","0.290","0.297","0.596","0.414","0.383","0.290","83","272","84.8","13.0","2051","88.9","88.34","81","499","657","-0.6","5.88","110","151","109","147","293","310","290"
"1160",502026,"Jeremy Jeffress","1160","100.00","0.284","0.175","0.320","0.459","0.363","0.315","0.234","73","257","79.6","6.1","2025","91.0","91.21","124","522","619","0.2","6.37","108","150","113","147","299","320","292"
"1148",518886,"Craig Kimbrel","1148","100.00","0.140","0.102","0.262","0.243","0.201","0.232","0.160","33","235","82.7","27.1","2479","94.9","94.71","239","560","584","-0.2","6.32","115","151","116","146","286","327","294"
"1144",608648,"Tyler Duffey","1144","100.00","0.275","0.129","0.327","0.404","0.315","0.322","0.254","79","287","83.5","12.1","2322","88.0","87.76","133","555","567","-0.2","6.31","105","147","111","145","290","314","290"
"1143",592222,"Alex Claudio","1143","100.00","0.235","0.083","0.270","0.318","0.263","0.265","0.236","71","302","80.6","3.6","2092","80.7","79.60","121","562","565","-1.1","5.73","104","149","109","146","295","326","295"
"1141",643338,"Chad Green","1141","100.00","0.147","0.095","0.240","0.242","0.205","0.244","0.179","34","231","81.9","24.3","2401","93.0","93.00","188","520","619","0.0","6.29","107","153","114","145","296","320","289"
"1138",621242,"Edwin Diaz","1138","100.00","0.183","0.150","0.238","0.333","0.278","0.258","0.170","44","240","81.0","22.3","2302","94.4","94.82","192","556","565","0.4","6.51","110","153","108","149","294","317","296"
"1137",605218,"Carl Edwards Jr.","1137","100.00","0.134","0.097","0.195","0.230","0.243","0.264","0.164","29","217","77.4","17.4","2623","91.0","91.53","181","509","613","0.5","6.53","113","152","108","150","293","316","296"
"1137",623149,"Paul Sewald","1137","100.00","0.237","0.167","0.292","0.404","0.305","0.298","0.229","58","245","80.6","22.1","2305","88.3","87.75","139","534","591","-0.5","6.08","116","151","112","147","290","310","297"
"1134",458677,"Justin Wilson","1134","100.00","0.190","0.137","0.276","0.327","0.287","0.275","0.185","40","211","80.4","24.5","2437","93.8","92.85","150","517","611","-0.9","5.85","110","150","109","147","297","321","292"
"1129",503449,"Wily Peralta","1129","100.00","0.315","0.237","0.364","0.552","0.404","0.347","0.261","73","232","82.3","14.6","1945","91.0","89.91","103","479","635","-1.1","5.73","108","153","113","149","300","318","290"
"1118",445213,"Brandon Kintzler","1118","100.00","0.248","0.094","0.272","0.342","0.284","0.297","0.244","66","266","81.0","9.9","2029","92.4","92.43","67","504","600","0.0","6.39","108","148","111","146","289","314","292"
"1117",461325,"Tyler Clippard","1117","100.00","0.209","0.196","0.253","0.404","0.308","0.290","0.199","47","225","79.1","25.4","2126","84.2","83.60","165","535","574","-0.6","6.00","107","148","111","146","294","318","290"
"1115",502032,"Bud Norris","1115","100.00","0.236","0.135","0.310","0.371","0.311","0.301","0.230","56","237","81.8","16.6","2491","90.8","90.38","153","507","589","-0.4","5.99","110","152","109","147","301","323","299"
"1113",592390,"Heath Hembree","1113","100.00","0.289","0.177","0.363","0.466","0.347","0.320","0.250","72","249","82.4","21.7","2440","91.7","91.90","167","559","550","0.2","6.36","110","149","113","147","284","325","289"
"1110",592879,"Asher Wojciechowski","1110","100.00","0.287","0.263","0.333","0.551","0.373","0.311","0.231","71","247","80.1","25.8","2069","88.6","88.58","125","540","552","0.0","6.40","115","149","111","147","296","307","287"
"1108",599683,"Warwick Saupold","1108","100.00","0.267","0.150","0.291","0.417","0.345","0.341","0.250","64","240","82.7","16.5","2232","89.7","88.94","91","492","585","-0.8","5.88","108","150","110","146","299","329","292"
"1108",573109,"AJ Ramos","1108","100.00","0.223","0.141","0.296","0.364","0.312","0.298","0.203","49","220","79.7","16.7","2287","85.4","84.13","137","435","660","-1.3","5.60","111","151","110","149","295","320","299"
"1106",476454,"Dellin Betances","1106","100.00","0.141","0.073","0.255","0.215","0.268","0.260","0.127","29","205","78.7","16.9","2626","90.9","90.61","146","382","713","-0.3","6.18","109","151","113","144","297","321","288"
"1105",543339,"Daniel Hudson","1105","100.00","0.248","0.161","0.314","0.409","0.337","0.311","0.228","57","230","80.1","17.3","2440","91.8","91.39","141","501","593","-0.4","6.07","110","150","113","149","302","319","299"
"1102",488748,"Ryan Buchter","1102","100.00","0.187","0.179","0.209","0.366","0.283","0.255","0.175","44","235","79.5","30.2","2257","91.0","91.49","130","545","547","0.5","6.57","106","152","112","145","297","317","299"
"1093",572888,"Shane Greene","1093","100.00","0.205","0.115","0.265","0.320","0.289","0.311","0.221","50","244","82.4","14.6","2449","90.4","89.09","106","451","619","-1.3","5.54","109","151","111","146","297","327","293"
"1089",608678,"Dominic Leone","1089","100.00","0.202","0.158","0.266","0.360","0.273","0.271","0.200","51","253","81.7","19.8","2347","91.3","91.23","173","526","555","-0.1","6.28","111","151","111","147","298","324","293"
"1087",571787,"David Holmberg","1087","100.00","0.275","0.236","0.273","0.511","0.383","0.399","0.295","63","229","80.8","16.3","1980","83.1","83.71","77","433","634","0.6","6.66","109","151","110","144","292","309","293"
"1085",519294,"Josh Smoker","1085","100.00","0.282","0.203","0.355","0.485","0.370","0.322","0.233","64","227","81.1","15.7","2131","89.2","87.80","144","473","574","-1.4","5.63","113","150","113","146","288","310","297"
"1085",518715,"Cory Gearrin","1085","100.00","0.208","0.113","0.264","0.321","0.295","0.289","0.208","50","240","80.8","13.1","2384","88.6","87.64","134","470","590","-1.0","5.78","112","148","110","147","293","314","294"
"1084",592811,"Andrew Triggs","1084","100.00","0.266","0.145","0.295","0.410","0.320","0.311","0.246","68","256","83.6","12.2","2470","83.6","82.95","115","466","610","-0.6","5.96","109","150","110","146","293","327","297"
"1080",543521,"Collin McHugh","1080","100.00","0.253","0.171","0.313","0.424","0.326","0.316","0.245","62","245","80.3","20.4","2428","84.7","84.54","142","510","562","-0.2","6.24","107","150","117","149","291","320","299"
"1074",594742,"Alec Asher","1074","100.00","0.263","0.185","0.288","0.448","0.345","0.325","0.241","61","232","82.6","20.4","2399","87.7","87.49","98","461","599","-0.2","6.20","106","154","117","147","301","325","300"
"1072",453281,"Wade LeBlanc","1072","100.00","0.243","0.183","0.270","0.426","0.309","0.331","0.275","64","263","79.9","15.6","1807","83.0","83.27","110","489","574","0.3","6.43","111","151","113","149","305","320","299"
"1071",600526,"Jose Torres","1071","100.00","0.244","0.213","0.270","0.457","0.319","0.298","0.229","63","258","83.1","20.5","2094","92.2","93.16","129","532","527","1.0","6.87","105","149","112","145","297","315","296"
"1068",453284,"Blake Parker","1068","100.00","0.172","0.129","0.231","0.302","0.231","0.254","0.193","40","232","81.1","16.7","1856","88.8","89.21","161","505","560","0.4","6.54","112","152","108","149","300","324","299"
"1067",592130,"Danny Barnes","1067","100.00","0.200","0.171","0.222","0.371","0.285","0.272","0.195","48","240","81.0","26.1","2044","88.1","86.94","131","516","545","-1.2","5.67","110","151","113","147","300","323","293"
"1065",543359,"Dan Jennings","1065","100.00","0.227","0.120","0.257","0.348","0.301","0.312","0.236","53","233","79.6","7.7","2379","87.7","87.25","93","443","590","-0.4","5.95","111","150","110","145","294","314","294"
"1064",451584,"Wade Davis","1064","100.00","0.186","0.124","0.264","0.310","0.274","0.289","0.202","39","210","79.7","17.5","2446","90.8","90.40","171","505","552","-0.4","6.01","117","153","107","150","297","317","298"
"1063",493200,"Seung Hwan Oh","1063","100.00","0.285","0.180","0.324","0.464","0.338","0.304","0.239","68","239","79.8","23.9","2213","89.8","88.51","151","557","466","-1.3","5.58","112","146","108","145","293","315","298"
"1059",518397,"Scott Alexander","1059","100.00","0.246","0.079","0.307","0.325","0.293","0.285","0.222","62","252","83.0","0.1","2220","92.8","92.40","151","516","535","-0.4","5.88","113","152","108","143","295","316","296"
"1057",543118,"Oliver Drake","1057","100.00","0.283","0.170","0.368","0.453","0.350","0.328","0.268","63","223","81.0","15.8","1648","87.7","87.59","134","486","558","-0.1","6.25","113","155","116","151","300","313","291"
"1057",493603,"Adam Ottavino","1057","100.00","0.244","0.168","0.310","0.411","0.351","0.323","0.213","48","197","80.2","17.5","2525","88.2","88.30","105","368","676","0.1","6.40","110","149","111","143","302","320","298"
"1056",477569,"Fernando Salas","1056","100.00","0.293","0.148","0.347","0.441","0.334","0.311","0.245","67","229","81.6","19.7","2116","88.9","88.34","145","543","492","-0.6","6.06","113","148","111","145","293","312","296"
"1051",501817,"Tony Barnette","1051","100.00","0.288","0.171","0.348","0.459","0.349","0.310","0.249","64","222","81.0","17.6","2464","88.2","88.60","150","503","527","0.4","6.43","105","148","111","146","294","323","290"
"1050",502085,"David Robertson","1050","100.00","0.148","0.110","0.216","0.257","0.224","0.242","0.169","35","237","81.2","14.7","2597","87.4","87.49","180","475","550","0.1","6.41","112","153","111","146","297","319","294"
"1050",596133,"Luke Weaver","1050","100.00","0.254","0.138","0.338","0.392","0.307","0.287","0.230","59","232","79.1","15.0","2043","89.2","88.55","114","486","557","-0.7","5.88","114","148","110","147","287","311","296"
"1050",517414,"Randall Delgado","1050","100.00","0.251","0.155","0.309","0.406","0.297","0.301","0.243","60","239","82.7","14.1","2205","90.6","90.16","139","504","538","-0.4","6.08","111","155","114","152","304","322","303"
"1043",612434,"Miguel Castro","1043","100.00","0.224","0.152","0.231","0.376","0.298","0.315","0.241","53","237","81.5","12.5","2348","91.4","90.84","108","475","553","-0.6","6.06","108","153","116","144","298","323","297"
"1042",608717,"Chris Stratton","1042","100.00","0.266","0.126","0.320","0.392","0.326","0.329","0.261","59","222","80.2","12.8","2567","87.5","87.77","103","464","573","0.3","6.32","111","149","110","149","293","316","299"
"1039",642564,"Francis Martes","1039","100.00","0.245","0.159","0.328","0.404","0.342","0.330","0.231","51","208","80.9","18.8","2423","91.2","90.94","139","456","560","-0.3","6.05","108","150","116","149","290","316","291"
"1036",488846,"Brian Duensing","1036","100.00","0.246","0.123","0.308","0.369","0.298","0.272","0.216","58","236","80.5","14.0","2186","85.9","85.46","118","461","567","-0.4","6.04","114","153","111","150","292","316","295"
"1036",453265,"Tony Watson","1036","100.00","0.278","0.147","0.317","0.425","0.330","0.277","0.226","72","259","78.6","12.2","2272","90.8","89.94","143","553","447","-0.9","5.96","111","150","110","147","303","323","299"
